name,window_size,pattern_code,count,mean_angle_degrees,mean_gap_candles,cv_gap,mean_forward_return_pct,forward_win_rate
Frequency 96,3,US1|UM2|UM2,6,47.56,924.4,0.6241669518897341,0.1414,0.6666666666666666
Frequency 97,3,UM3|DM2|UM2,6,-3.99,1423.6,0.7410848273085483,0.2064,0.6666666666666666
Frequency 98,3,UM1|DM1|DM1,6,-50.25,1341.8,0.6289112170400283,-0.267,0.6666666666666666
Frequency 99,3,DS1|DM3|UM2,6,-29.4,1273.4,0.9356216408341457,-0.0493,0.3333333333333333
Frequency 100,3,UM1|UM3|DM1,6,43.33,783.4,0.46113923154254843,0.1122,0.8333333333333334
Frequency 101,3,DS1|DM1|UM2,6,21.46,675.6,1.1258964839285237,0.0068,0.5
Frequency 102,3,US1|UM3|DS1,6,43.65,1427.4,1.3019008660943525,0.0141,0.6666666666666666
Frequency 103,3,US1|UM2|DS1,6,36.25,1221.8,0.8872556602420578,0.2327,0.5
Frequency 104,3,DM2|DL2|DL3,6,-50.04,1103.8,0.9799883366082112,0.3728,0.8333333333333334
Frequency 105,3,US1|DS1|UM3,6,42.51,1426.4,0.8635831594085152,0.1054,0.8333333333333334
Frequency 106,3,US1|US2|UM2,6,50.38,1229.4,1.1652873644926893,-0.0653,0.6666666666666666
Frequency 107,3,NM1|DM1|UM2,6,26.87,1223.6,0.8063522752897178,0.2097,0.8333333333333334
Frequency 108,3,UM1|UM2|UM2,6,50.57,1137.6,0.778378609651809,0.0369,0.6666666666666666
Frequency 109,3,US2|DM2|UM3,6,-1.59,1316.0,0.8449884924806266,0.1214,0.6666666666666666
Frequency 110,3,UL2|DM1|DM2,6,-49.24,1156.0,0.815389866169898,0.0863,0.6666666666666666
Frequency 111,3,UM1|US1|DM2,6,-41.43,1172.8,0.7197128564005599,-0.1378,0.3333333333333333
Frequency 112,3,US1|US1|US1,6,49.93,1336.4,0.7793537977842635,0.2558,0.8333333333333334
Frequency 113,3,UM1|UM3|DS2,6,41.22,1295.2,0.33656287097337195,-0.0235,0.5
Frequency 114,3,DM2|UM2|DS1,6,42.49,1231.2,1.472777888716321,0.0507,0.6666666666666666
Frequency 115,3,UM1|UM2|DM1,6,35.72,1158.2,1.0339998478015198,0.0188,0.5
Frequency 116,3,DM1|DM2|DS1,6,-48.55,1114.4,0.6030269864307516,0.107,0.6666666666666666
Frequency 117,3,DS2|UM1|UM2,6,49.72,1334.8,0.8080117464803348,0.1943,0.6666666666666666
Frequency 118,3,UM2|US2|UM2,6,50.38,1198.4,0.5523920109869955,0.1107,0.3333333333333333
Frequency 119,3,UM2|DM2|UM3,6,9.59,1205.0,0.712005918869372,0.3078,0.8333333333333334
Frequency 120,3,UM2|DM1|US2,6,-4.39,1275.8,0.14620865320695745,0.3093,1.0
Frequency 121,3,DM1|UM3|UM2,6,50.15,1280.6,0.5143517566267913,-0.1376,0.3333333333333333
Frequency 122,3,UM2|US2|UM1,6,34.95,909.2,0.453283565556371,-0.2555,0.3333333333333333
Frequency 123,3,UM1|DM1|UM3,6,41.87,1170.2,1.1093725187168155,-0.1324,0.3333333333333333
Frequency 124,3,UM1|UM2|DM2,6,-7.69,1209.6,1.334284787577922,-0.1214,0.5
Frequency 125,3,UM2|DM2|UM1,6,-37.36,1185.2,0.9826004926292842,0.0604,0.8333333333333334
Frequency 126,3,UM2|DM2|DM2,6,-50.62,1192.0,1.1090803285886806,0.4327,0.8333333333333334
Frequency 127,3,UM1|US1|US1,6,25.56,1241.0,0.866230834077254,-0.0931,0.3333333333333333
Frequency 128,3,US2|DM2|DM2,6,-50.59,788.8,0.540786136034908,0.4707,0.6666666666666666
Frequency 129,3,US1|DM2|DM2,6,-50.57,1200.4,1.0124116209044758,0.2274,0.6666666666666666
Frequency 130,3,UM2|UM2|DM3,6,-21.7,1020.8,0.81419468032333,-0.4482,0.3333333333333333
Frequency 131,3,US2|US2|US1,6,43.03,1119.8,0.55970001088982,0.3968,0.8333333333333334
Frequency 132,3,US2|US1|US1,6,33.1,1211.4,0.7480900649860528,0.1892,0.6666666666666666
Frequency 133,3,US2|UM1|DM2,6,-32.09,494.8,0.6706973631014355,0.2228,0.6666666666666666
Frequency 134,3,DL2|UM2|UL3,6,49.33,1149.2,0.6005254724493252,-0.5626,0.5
Frequency 135,3,DM1|UM1|UM3,6,49.14,813.6,0.5757292548643212,-0.0949,0.16666666666666666
Frequency 136,3,DM2|DS2|UM1,6,-35.26,1072.4,0.879252823089951,0.3264,0.6666666666666666
Frequency 137,3,UL3|UL2|UM2,6,50.2,1058.0,0.7364204643819738,0.0524,0.5
Frequency 138,3,UM1|US2|US2,6,50.5,1168.2,0.8670931190950197,0.0963,0.6666666666666666
Frequency 139,3,US2|UM2|DM3,6,-9.86,1045.0,1.0284055190817707,0.556,0.6666666666666666
Frequency 140,3,US1|DL2|DM2,6,-50.25,1113.6,0.9633783076215453,-0.0153,0.5
Frequency 141,3,DM2|UM1|US2,6,36.12,796.8,0.7833780250575467,-0.043,0.6666666666666666
Frequency 142,3,US2|UM2|US1,6,49.67,1096.4,0.7674155979509045,-0.0765,0.6666666666666666
Frequency 143,3,DS2|US2|US1,6,49.18,996.4,0.2793475993280585,-0.1655,0.5
Frequency 144,3,US2|US1|US2,6,50.14,879.4,0.7743602710360464,0.2302,0.6666666666666666
Frequency 145,3,DM3|DM2|UM1,6,-31.87,966.8,0.5582111822539803,0.1093,0.5
